clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,log_credit_limit,log_total_trans_amt,log_avg_utilization_ratio,log_total_trans_ct
787581858,-1.0,46,M,2,Unknown,Unknown,$120K +,Blue,37,3,2,4,3132.0,1466,1666.0,0.689,3612,59,0.595,0.468,0.00035894,0.99964,8.049746290952191,8.19229373114764,0.38390093019232385,4.0943445622221
779198133,-1.0,45,F,3,High School,Divorced,Less than $40K,Blue,33,3,3,2,9977.0,2088,7889.0,0.65,3530,61,0.743,0.209,0.00018145,0.99982,9.208137948420983,8.169336395928386,0.18979357163265562,4.127134385045092
708314808,-1.0,53,F,2,College,Married,Unknown,Blue,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246,9.0064e-05,0.99991,8.641179171197228,7.359467638255621,0.2199384203652614,3.713572066704308
720508233,-1.0,62,M,0,Unknown,Single,$40K - $60K,Silver,42,3,4,4,17161.0,0,17161.0,0.552,1898,42,0.556,0.0,0.99812,0.00187699,9.750452916367067,7.549082710812286,0.0,3.7612001156935624
717134058,-1.0,65,F,1,Unknown,Single,Unknown,Blue,36,5,1,2,5018.0,1131,3887.0,0.624,4028,81,0.8,0.225,5.6825e-05,0.99994,8.520985989654934,8.301273485191347,0.20294084399669032,4.406719247264253
783366483,-1.0,44,F,3,Unknown,Married,Unknown,Blue,38,4,3,3,11474.0,1063,10411.0,0.686,3242,74,0.451,0.093,0.00034503,0.99965,9.347926034928745,8.084254106307318,0.08892620919440151,4.31748811353631
715412583,-1.0,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,4,7925.0,1445,6480.0,0.75,3815,65,0.806,0.182,0.00019296,0.99981,8.97790377375038,8.246958032568177,0.16720791898390647,4.189654742026425
719562108,-1.0,28,F,0,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793.0,1650,11143.0,0.783,2671,67,0.763,0.129,0.00024118,0.99976,9.456731590010083,7.890582534656536,0.12133228516752496,4.219507705176107
754457883,-1.0,49,M,2,Unknown,Single,Less than $40K,Blue,42,4,2,2,4834.0,0,4834.0,0.998,1876,35,1.059,0.0,0.00012511,0.99987,8.483636407887394,7.537430036586509,0.0,3.58351893845611
742552683,-1.0,44,F,3,High School,Married,Less than $40K,Blue,31,6,2,5,1438.3,688,750.3,0.976,4208,86,0.72,0.478,0.00056993,0.99943,7.271912163268625,8.344980368770571,0.39068982252601003,4.465908118654584
711455133,-1.0,55,M,3,College,Single,$120K +,Blue,36,5,3,3,12948.0,1839,11109.0,1.113,2481,42,0.68,0.142,0.00030519,0.99969,9.46877384406884,7.8168199657645525,0.13278111123381847,3.7612001156935624
716387733,-1.0,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662.0,1484,4178.0,0.434,1693,25,0.25,0.262,0.99912,0.00088231,8.641709066113805,7.434847875211999,0.23269776411902143,3.258096538021482
772571508,-1.0,34,F,2,High School,Single,Less than $40K,Blue,24,4,1,0,2799.0,0,2799.0,0.696,2311,43,0.654,0.0,1.975e-05,0.99998,7.937374696163295,7.7458682297922685,0.0,3.784189633918261
718815108,-1.0,50,M,2,Unknown,Married,$80K - $120K,Blue,38,3,3,1,6030.0,1315,4715.0,0.623,3420,81,0.841,0.218,0.00011924,0.99988,8.704668113450987,8.137688184977605,0.1972101692877053,4.406719247264253
719266158,-1.0,42,M,2,Graduate,Divorced,$80K - $120K,Blue,35,5,3,1,6779.0,1359,5420.0,0.737,3434,65,0.512,0.2,0.00010848,0.99989,8.821732380934442,8.14177220465645,0.18232155679395465,4.189654742026425
720708183,-1.0,53,F,1,Uneducated,Divorced,$40K - $60K,Silver,36,5,1,1,15248.0,1242,14006.0,0.725,4758,83,0.456,0.081,2.8963e-05,0.99997,9.632269206115012,8.46779284112111,0.07788653865707124,4.430816798843313
767523933,-1.0,53,M,3,High School,Single,$60K - $80K,Blue,45,4,1,0,15583.0,0,15583.0,0.873,3938,69,1.091,0.0,2.0494e-05,0.99998,9.654000025882317,8.278682162970906,0.0,4.248495242049359
797466033,-1.0,32,M,1,High School,Married,$40K - $60K,Blue,26,3,2,3,2576.0,1754,822.0,1.027,2880,69,0.468,0.681,0.00017468,0.99983,7.854381210652365,7.9658927350845286,0.5193888544264785,4.248495242049359
712612233,-1.0,35,M,4,Graduate,Single,$60K - $80K,Blue,22,3,3,3,8717.0,719,7998.0,0.556,2067,59,0.595,0.082,0.00031726,0.99968,9.073145132798338,7.63433723562832,0.07881118042428978,4.0943445622221
716516208,-1.0,45,M,4,Graduate,Married,$80K - $120K,Blue,36,4,2,3,1438.3,0,1438.3,0.674,3748,64,0.829,0.0,0.00020077,0.9998,7.271912163268625,8.229244416735913,0.0,4.174387269895637
779882508,-1.0,53,F,2,Unknown,Single,$40K - $60K,Blue,37,5,3,4,7282.0,0,7282.0,0.74,3364,69,0.816,0.0,0.00056716,0.99943,8.893298144217916,8.121183242078828,0.0,4.248495242049359
717472833,-1.0,42,M,4,Unknown,Single,$80K - $120K,Blue,32,6,3,5,7260.0,713,6547.0,0.833,4253,73,0.78,0.098,0.0010289,0.99897,8.890272839380247,8.355614995760183,0.0934903430873389,4.30406509320417
712665633,-1.0,43,F,3,Graduate,Married,Less than $40K,Silver,30,6,1,4,12952.0,1864,11088.0,0.414,3472,51,0.457,0.144,0.00014818,0.99985,9.469082700530256,8.152774052744075,0.13453089295760615,3.9512437185814275
709562358,-1.0,55,F,2,Unknown,Single,Less than $40K,Blue,43,6,1,5,5353.0,1594,3759.0,0.973,4456,79,0.837,0.298,0.00030057,0.9997,8.585599224080298,8.402231172946555,0.26082461828189824,4.382026634673881
715391433,-1.0,38,M,0,Graduate,Married,$60K - $80K,Blue,33,5,4,4,11741.0,1560,10181.0,0.773,2143,41,0.783,0.133,0.00053513,0.99946,9.37092743662413,7.670428522190693,0.12486898204586927,3.7376696182833684
708722583,-1.0,39,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,1,2609.0,1656,953.0,0.657,3024,64,0.6,0.635,0.00011697,0.99988,7.867105500316739,8.014666370464942,0.4916428043492167,4.174387269895637
720452508,-1.0,51,F,1,College,Married,Unknown,Blue,37,4,3,1,11167.0,0,11167.0,0.622,3848,74,0.762,0.0,9.8992e-05,0.9999,9.320807825002154,8.255568653283746,0.0,4.31748811353631
714566958,-1.0,44,M,3,High School,Married,$80K - $120K,Blue,36,4,2,5,20882.0,1420,19462.0,0.857,2291,40,0.6,0.068,0.00056993,0.99943,9.946690709836776,7.73718007783463,0.0657877405380031,3.713572066704308
806179683,-1.0,63,F,1,College,Single,$40K - $60K,Blue,56,5,3,2,3071.0,2044,1027.0,0.91,4433,68,0.659,0.666,0.00016415,0.99984,8.030084094267563,8.397057390176256,0.510425543744651,4.23410650459726
806244183,-1.0,39,M,2,Graduate,Divorced,$60K - $80K,Blue,34,5,1,4,2267.0,0,2267.0,0.875,4544,84,0.75,0.0,0.00015804,0.99984,7.7266536648476425,8.421783006611578,0.0,4.442651256490317
787999533,-1.0,52,M,2,High School,Single,$120K +,Blue,44,4,2,2,6617.0,2517,4100.0,0.459,3595,68,0.659,0.38,0.00011065,0.99989,8.797548488481558,8.18757739559151,0.3220834991691133,4.23410650459726
718358808,-1.0,57,F,2,High School,Divorced,Less than $40K,Blue,50,5,3,5,3276.0,0,3276.0,0.972,3758,61,0.694,0.0,0.00086777,0.99913,8.094683648698815,8.231908243564177,0.0,4.127134385045092
718474683,-1.0,36,M,0,High School,Married,$120K +,Blue,24,3,3,2,10097.0,2139,7958.0,1.408,3092,67,0.763,0.212,0.00015005,0.99985,9.22009266341886,8.03689677268507,0.19227188764712272,4.219507705176107
716908158,-1.0,42,F,3,College,Married,Less than $40K,Blue,36,6,2,1,8260.0,2517,5743.0,1.049,3299,64,0.73,0.305,6.9248e-05,0.99993,9.019300924562506,8.101677747454572,0.26620304077465673,4.174387269895637
713984208,-1.0,52,M,4,Graduate,Married,$40K - $60K,Blue,33,5,2,1,5776.0,874,4902.0,0.894,4029,72,0.636,0.151,7.1987e-05,0.99993,8.661639795781266,8.301521654940728,0.1406311297397456,4.290459441148391
713013483,-1.0,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,3,1438.3,915,523.3,0.464,3754,58,0.611,0.636,0.00031726,0.99968,7.271912163268625,8.230843564198235,0.4922542381805553,4.07753744390572
754599558,-1.0,40,F,3,College,Single,Less than $40K,Blue,33,5,3,1,7207.0,2002,5205.0,0.828,3825,70,0.707,0.278,0.00010944,0.99989,8.882946799288174,8.249575150000199,0.24529635595534308,4.2626798770413155
788739633,-1.0,38,M,1,Unknown,Married,$120K +,Blue,16,3,1,4,2106.0,238,1868.0,0.61,2136,40,0.905,0.113,0.99391,0.00609,7.653020413804189,7.667158255319148,0.10705907229340779,3.713572066704308
712411908,-1.0,44,M,3,High School,Married,$60K - $80K,Blue,34,4,2,5,21158.0,0,21158.0,0.633,4071,67,0.811,0.0,0.00056993,0.99943,9.959820625876288,8.311889558230359,0.0,4.219507705176107
717538683,-1.0,43,M,3,Graduate,Married,$120K +,Blue,36,3,2,2,22906.0,1132,21774.0,0.942,3204,64,0.73,0.049,0.00011811,0.99988,10.039197819688574,8.07246736935477,0.04783732941416013,4.174387269895637
709447908,-1.0,45,M,2,Graduate,Married,$60K - $80K,Blue,33,4,3,4,2648.0,2309,339.0,1.006,3281,63,0.853,0.872,0.000516,0.99948,7.88193748927207,8.096208271650037,0.6270073780554003,4.1588830833596715
714358008,-1.0,53,F,1,College,Divorced,Unknown,Blue,36,3,1,3,17054.0,0,17054.0,0.673,4659,72,0.6,0.0,8.4537e-05,0.99992,9.744198694852747,8.446770727119691,0.0,4.290459441148391
720758808,-1.0,38,M,3,College,Single,$60K - $80K,Blue,18,5,1,5,16317.0,0,16317.0,0.566,1995,54,0.929,0.0,0.99639,0.00361075,9.700024071988745,7.59890045687141,0.0,4.007333185232471
708255633,-1.0,36,M,1,Graduate,Single,$80K - $120K,Blue,27,3,2,4,3761.0,1710,2051.0,0.627,3240,65,0.585,0.455,0.00030653,0.99969,8.232706009860976,8.083637203141548,0.37500590062345585,4.189654742026425
716101308,-1.0,48,M,3,Unknown,Married,$40K - $60K,Blue,35,6,3,4,2173.0,0,2173.0,0.857,4251,60,0.714,0.0,0.00058851,0.99941,7.684324067681155,8.355144739461839,0.0,4.110873864173311
715986258,-1.0,53,F,1,Uneducated,Single,$40K - $60K,Silver,41,3,3,2,15845.0,1675,14170.0,0.514,4037,68,0.447,0.106,0.00015686,0.99984,9.670672381525188,8.303504798872783,0.10074990310014306,4.23410650459726
715858008,-1.0,49,F,1,Uneducated,Married,$40K - $60K,Blue,39,2,3,3,8061.0,2517,5544.0,0.352,1224,31,0.409,0.312,0.99659,0.00341249,8.994916943677111,7.110696122978827,0.2715526905218973,3.4657359027997265
708361833,-1.0,44,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,3,19430.0,0,19430.0,1.012,3650,80,0.633,0.0,0.00020077,0.9998,9.874625007851026,8.202756381655638,0.0,4.394449154672439
778422933,-1.0,42,F,1,Unknown,Single,Unknown,Blue,22,4,2,2,19127.0,985,18142.0,0.966,3323,56,0.931,0.051,0.00011743,0.99988,9.85890850913816,8.10892415597534,0.04974209189481407,4.04305126783455
708957183,-1.0,48,M,0,Unknown,Divorced,$40K - $60K,Blue,36,3,1,0,2708.0,2517,191.0,0.568,2198,41,0.864,0.929,1.9163e-05,0.99998,7.904334842085095,7.695757990554761,0.6570017339235921,3.7376696182833684
718000383,-1.0,60,F,1,Graduate,Single,Unknown,Blue,51,3,3,4,23566.0,1147,22419.0,0.629,4274,64,0.641,0.049,0.00048435,0.99952,10.067602707388096,8.360539381370861,0.04783732941416013,4.174387269895637
714466458,-1.0,49,F,2,High School,Married,Unknown,Blue,35,4,3,2,2532.0,2124,408.0,0.715,3400,76,0.727,0.839,0.00017486,0.99983,7.837159650001675,8.131824785007195,0.609221945622184,4.343805421853684
719608308,-1.0,37,M,2,High School,Single,$60K - $80K,Blue,29,3,2,3,9829.0,2517,7312.0,0.59,2927,73,1.212,0.256,0.0001861,0.99981,9.193194213141211,7.982074875081202,0.22793206804600694,4.30406509320417
792995808,-1.0,57,F,3,Post-Graduate,Single,$40K - $60K,Blue,51,5,4,5,7226.0,1689,5537.0,0.83,3474,67,0.763,0.234,0.0013166,0.99868,8.885579291282982,8.153349757998892,0.21026092548319608,4.219507705176107
716211258,-1.0,59,F,1,College,Unknown,Less than $40K,Blue,49,6,5,4,4072.0,0,4072.0,0.464,1966,43,1.15,0.0,0.00052594,0.99947,8.312135107648412,7.584264818389059,0.0,3.784189633918261
779289033,-1.0,46,F,3,Uneducated,Single,Unknown,Blue,28,4,1,5,21646.0,1778,19868.0,1.071,3328,61,0.794,0.082,0.00029175,0.99971,9.982622155699856,8.110427237575024,0.07881118042428978,4.127134385045092
719356008,-1.0,39,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,4,1438.3,0,1438.3,1.022,4548,69,0.917,0.0,0.00053543,0.99946,7.271912163268625,8.422662707570003,0.0,4.248495242049359
718503108,-1.0,40,M,3,Unknown,Married,$120K +,Blue,26,3,3,1,14046.0,1994,12052.0,0.437,3792,77,0.604,0.142,0.00012373,0.99988,9.55016412883091,8.2409125416889,0.13278111123381847,4.356708826689592
718354683,-1.0,59,F,0,Graduate,Single,$40K - $60K,Silver,45,6,3,3,21358.0,1225,20133.0,0.681,3646,77,0.75,0.057,0.00023457,0.99977,9.969228475498804,8.20166019080868,0.055434706888100586,4.356708826689592
720529308,-1.0,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856.0,0,1856.0,0.5,1805,46,0.769,0.0,0.98907,0.01093,7.526717561352706,7.498869733976931,0.0,3.8501476017100584
787578183,-1.0,36,M,3,High School,Single,$80K - $120K,Blue,28,5,3,2,1438.3,0,1438.3,1.041,3204,68,0.838,0.0,0.00018145,0.99982,7.271912163268625,8.07246736935477,0.0,4.23410650459726
737952333,-1.0,64,M,1,Graduate,Single,Less than $40K,Blue,56,3,1,5,2586.0,0,2586.0,0.631,3435,65,0.585,0.0,0.00025668,0.99974,7.8582541821860294,8.142063283104147,0.0,4.189654742026425
779498058,-1.0,39,M,2,Graduate,Married,$80K - $120K,Blue,21,5,3,3,3281.0,1272,2009.0,0.799,2006,34,0.545,0.388,0.00030251,0.9997,8.096208271650037,7.604396348796338,0.32786386208461277,3.5553480614894135
799707858,-1.0,50,F,1,High School,Married,Less than $40K,Blue,42,6,1,2,7115.0,2000,5115.0,0.769,3584,57,0.966,0.281,5.0256e-05,0.99995,8.870101048785726,8.184513753033722,0.24764102291459722,4.060443010546419
719543208,-1.0,38,F,3,Uneducated,Single,Unknown,Blue,36,5,3,3,13220.0,848,12372.0,0.825,3789,72,0.565,0.064,0.00032275,0.99968,9.489561753510097,8.240121298076472,0.06203539091945264,4.290459441148391
797743233,-1.0,45,M,3,Uneducated,Unknown,$60K - $80K,Blue,39,3,2,3,5996.0,865,5131.0,0.511,4542,77,0.481,0.144,0.00020424,0.9998,8.69901462316851,8.421342865759403,0.13453089295760615,4.356708826689592
710658483,-1.0,47,M,4,Graduate,Unknown,$40K - $60K,Blue,34,2,3,6,9080.0,2174,6906.0,0.653,2098,46,0.586,0.239,0.99939,0.00060765,9.113939597689829,7.649216319820633,0.21430460264700538,3.8501476017100584
715399908,-1.0,54,F,2,High School,Single,Unknown,Blue,45,5,3,5,7563.0,1465,6098.0,0.511,4175,67,0.718,0.194,0.00086777,0.99913,8.931155429778348,8.337109129562474,0.17730901497041035,4.219507705176107
710288883,-1.0,40,F,1,Graduate,Married,Less than $40K,Blue,32,4,1,5,8749.0,1654,7095.0,0.695,5054,73,0.553,0.189,0.00025668,0.99974,9.07680897935166,8.528133131454572,0.17311261770864478,4.30406509320417
719912808,-1.0,52,M,2,High School,Single,$60K - $80K,Blue,39,3,3,4,14973.0,0,14973.0,0.706,4288,72,0.6,0.0,0.00050163,0.9995,9.614070642790631,8.36380888451688,0.0,4.290459441148391
720247158,-1.0,63,M,0,Graduate,Single,Unknown,Blue,36,6,3,2,7108.0,600,6508.0,0.813,3787,68,0.619,0.084,0.00015435,0.99985,8.869116865929483,8.239593454305968,0.08065790301745447,4.23410650459726
718672233,-1.0,48,F,1,Graduate,Single,Unknown,Blue,38,3,2,2,23007.0,1239,21768.0,0.713,3395,63,0.465,0.054,0.00010684,0.99989,10.043597260520773,8.130353547431238,0.05259245011917058,4.1588830833596715
710278458,-1.0,52,M,2,High School,Single,$80K - $120K,Blue,43,4,3,3,11617.0,2517,9100.0,0.457,1643,43,0.483,0.217,0.99661,0.00338788,9.360310898552477,7.404887575616125,0.19638881400539013,3.784189633918261
803026008,-1.0,48,M,3,Unknown,Married,$80K - $120K,Blue,42,3,6,2,6805.0,1448,5357.0,0.836,3463,65,0.711,0.213,0.00016195,0.99984,8.82555985506085,8.150179269682326,0.1930966299619131,4.189654742026425
772000533,-1.0,59,M,1,Graduate,Married,$60K - $80K,Blue,48,4,3,2,14257.0,1113,13144.0,0.406,1809,23,0.278,0.078,0.00016883,0.99983,9.565073431677574,7.501082124259871,0.07510747248680541,3.1780538303479458
715480983,-1.0,55,F,2,College,Single,Less than $40K,Blue,36,5,2,3,5719.0,892,4827.0,0.589,3403,68,0.417,0.156,0.00018612,0.99981,8.651724084373843,8.132706489693264,0.14496577025018573,4.23410650459726
819997983,-1.0,53,M,5,Unknown,Married,$80K - $120K,Blue,48,6,1,0,9517.0,1869,7648.0,0.821,1453,26,0.857,0.196,2.3055e-05,0.99998,9.160940021681055,7.282073658093465,0.17898265552844,3.295836866004329
807593058,-1.0,41,F,3,Unknown,Single,$40K - $60K,Blue,36,3,2,4,5317.0,0,5317.0,0.699,2003,29,0.318,0.0,0.99732,0.00267667,8.578852571802965,7.602900462204755,0.0,3.4011973816621555
720437358,-1.0,40,M,3,Graduate,Single,$40K - $60K,Blue,32,5,1,2,2526.0,2303,223.0,0.836,3596,69,0.568,0.912,5.7151e-05,0.99994,7.834788107388194,8.187855443695623,0.6481498146292096,4.248495242049359
719465733,-1.0,52,F,2,High School,Single,Less than $40K,Blue,44,6,3,3,2971.0,0,2971.0,1.154,4458,63,0.615,0.0,0.00029408,0.99971,7.99699040583765,8.402679804627477,0.0,4.1588830833596715
711978858,-1.0,59,M,2,Graduate,Single,Less than $40K,Blue,49,6,3,2,6834.0,900,5934.0,0.605,4422,70,0.628,0.132,0.00017987,0.99982,8.82981174915805,8.394573477868327,0.1239859797809912,4.2626798770413155
814364808,-1.0,36,F,2,Uneducated,Married,Unknown,Blue,31,5,3,1,3002.0,1002,2000.0,1.033,2624,46,1.0,0.334,0.00011153,0.99989,8.00736706798333,7.872836175025724,0.28818194749343196,3.8501476017100584
788820933,-1.0,59,M,2,Graduate,Single,$60K - $80K,Blue,42,3,2,2,16727.0,1380,15347.0,0.605,3511,73,0.622,0.083,0.00011382,0.99989,9.72483924110847,8.163940954755008,0.07973496801885356,4.30406509320417
713316558,-1.0,41,M,4,High School,Married,$60K - $80K,Blue,29,3,2,2,4573.0,0,4573.0,0.703,3776,70,0.944,0.0,0.00011604,0.99988,8.428143374582726,8.236685322712457,0.0,4.2626798770413155
779856483,-1.0,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22,4,1,2,15410.0,0,15410.0,0.638,3368,69,0.533,0.0,6.4807e-05,0.99994,9.642836819135377,8.122371243406553,0.0,4.248495242049359
717085983,-1.0,44,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,3299.0,2517,782.0,0.981,4312,84,0.787,0.763,0.0001861,0.99981,8.101677747454572,8.369388996647842,0.5670169034157332,4.442651256490317
788030208,-1.0,42,F,2,Uneducated,Single,Less than $40K,Silver,33,1,2,3,13453.0,2517,10936.0,0.619,1904,42,0.448,0.187,0.99441,0.00559,9.507031738585551,7.552237287560802,0.17142911562753096,3.7612001156935624
709914858,-1.0,48,F,2,Graduate,Married,Less than $40K,Blue,36,4,1,2,6362.0,1705,4657.0,0.644,5169,84,0.474,0.268,5.5077e-05,0.99994,8.758255243232792,8.550627967502475,0.2374408560150342,4.442651256490317
716111808,-1.0,57,F,2,Unknown,Married,Less than $40K,Blue,49,5,3,1,2679.0,2011,668.0,0.466,1723,28,0.75,0.751,0.00011924,0.99988,7.893572073504902,7.452402451223638,0.5601870533037149,3.367295829986474
708618933,-1.0,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369.0,2049,2320.0,0.865,3259,80,0.6,0.469,0.00018494,0.99982,8.382518288089635,8.089482474360754,0.38458189719174024,4.394449154672439
720446508,-1.0,50,F,2,Uneducated,Single,Less than $40K,Blue,36,5,3,2,1721.0,1037,684.0,0.721,2681,57,0.727,0.603,0.00018494,0.99982,7.451241684987676,7.894318063841624,0.47187687362741587,4.060443010546419
756488883,-1.0,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,6,2,2,2196.0,1619,577.0,0.656,2040,65,0.711,0.737,0.00011703,0.99988,7.69484807238461,7.621195162809845,0.5521594872589678,4.189654742026425
708414033,-1.0,50,M,4,Graduate,Married,$40K - $60K,Blue,38,6,3,3,2845.0,1153,1692.0,0.836,3730,66,0.941,0.405,0.00031726,0.99968,7.953669778649798,8.224431573221159,0.3400373027857091,4.204692619390966
756727233,-1.0,49,M,2,High School,Single,$120K +,Blue,42,3,2,4,21144.0,1190,19954.0,0.5,4895,66,0.784,0.056,0.00031746,0.99968,9.959158749906589,8.496173824192162,0.05448818528406973,4.204692619390966
720379533,-1.0,47,M,3,Unknown,Unknown,$120K +,Blue,36,1,3,4,3952.0,0,3952.0,0.809,2066,37,0.233,0.0,0.9983,0.00169532,8.282230063296685,7.633853559681768,0.0,3.6375861597263857
720340383,-1.0,45,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,2,3518.0,2035,1483.0,0.567,4034,82,0.673,0.578,0.00011382,0.99989,8.165932137321585,8.302761580704049,0.4561582224236825,4.418840607796598
771453033,-1.0,47,M,3,High School,Married,$60K - $80K,Blue,35,5,1,2,17343.0,1280,16063.0,1.314,3170,57,0.629,0.074,5.5559e-05,0.99994,9.761001904239373,8.061802274538348,0.07138999608667293,4.060443010546419
708747708,-1.0,43,M,3,Graduate,Married,$80K - $120K,Blue,33,4,1,2,3498.0,0,3498.0,1.109,2512,56,0.867,0.0,5.7151e-05,0.99994,8.160232492367689,7.829232537543592,0.0,4.04305126783455
712460433,-1.0,39,M,2,Uneducated,Single,$40K - $60K,Blue,25,4,1,3,9121.0,1426,7695.0,0.666,4112,80,0.481,0.156,9.5249e-05,0.9999,9.118444357271645,8.321907968230423,0.14496577025018573,4.394449154672439
719801508,-1.0,36,M,1,Uneducated,Unknown,$120K +,Blue,23,6,3,3,20230.0,798,19432.0,0.592,4314,82,0.708,0.039,0.00029196,0.99971,9.914971360477415,8.36985260351753,0.038258712117090345,4.418840607796598
720983733,-1.0,44,M,3,Unknown,Single,$60K - $80K,Blue,36,2,3,3,15422.0,864,14558.0,0.578,2136,54,0.8,0.056,0.99711,0.00288892,9.643615180723614,7.667158255319148,0.05448818528406973,4.007333185232471
713657733,-1.0,47,M,4,Unknown,Single,$60K - $80K,Blue,36,5,3,1,9132.0,800,8332.0,0.62,3809,71,0.511,0.088,0.00012505,0.99987,9.11964950669168,8.245384468120747,0.08434114843375087,4.276666119016055
709955958,-1.0,41,F,1,High School,Single,Less than $40K,Blue,33,4,2,0,8054.0,1023,7031.0,0.75,3374,45,0.875,0.127,3.8311e-05,0.99996,8.994048295611075,8.12415060330663,0.11955923505763925,3.828641396489095
719099583,-1.0,42,M,3,Graduate,Married,$40K - $60K,Blue,34,3,2,3,1640.0,1444,196.0,0.423,1360,33,0.222,0.88,0.99499,0.00501,7.403061091090091,7.215975002651466,0.6312717768418579,3.5263605246161616
719513733,-1.0,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,3,4,8739.0,0,8739.0,0.715,4276,69,0.769,0.0,0.00077466,0.99923,9.07566546864958,8.361007108226909,0.0,4.248495242049359
710654808,-1.0,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1,4,1818.0,0,1818.0,0.672,2308,44,0.467,0.0,0.994,0.006,7.506042178518122,7.744569809354496,0.0,3.8066624897703196
718917408,-1.0,46,F,3,Graduate,Married,$40K - $60K,Blue,38,4,3,3,3115.0,1136,1979.0,0.499,3704,70,0.458,0.365,0.0003139,0.99969,8.044305406990638,8.217438537730187,0.31115442863692305,4.2626798770413155
711699183,-1.0,56,M,2,Uneducated,Divorced,$60K - $80K,Blue,50,4,1,2,7261.0,1079,6182.0,1.312,3723,58,1.071,0.149,5.663e-05,0.99994,8.89041055197428,8.222553638396958,0.13889199886661863,4.07753744390572
711196458,-1.0,38,F,1,Unknown,Married,Less than $40K,Blue,20,2,2,3,1621.0,580,1041.0,0.421,1893,41,0.171,0.358,0.99496,0.00504,7.3914152346753585,7.546446273746024,0.3060130291365044,3.7376696182833684
717203958,-1.0,51,M,3,Graduate,Married,$40K - $60K,Blue,36,6,3,2,11512.0,988,10524.0,0.569,1842,32,1.133,0.086,0.00018665,0.99981,9.351232110673664,7.519149957669823,0.08250122151174369,3.4965075614664802
769701258,-1.0,26,F,0,Unknown,Unknown,Unknown,Blue,18,3,3,3,12463.0,1319,11144.0,0.655,3996,71,0.543,0.106,0.00028535,0.99971,9.430599768110529,8.293299358711323,0.10074990310014306,4.276666119016055
